timestamp,elapsed_s,num_detections,det_classes,det_confidences,det_areas,det_center_xs,det_center_ys
1773717198.048,13.15,0,,,,,
1773717198.110,13.21,0,,,,,
1773717198.144,13.24,0,,,,,
1773717198.182,13.28,0,,,,,
1773717198.210,13.31,0,,,,,
1773717198.248,13.35,0,,,,,
1773717198.297,13.40,0,,,,,
1773717198.330,13.43,0,,,,,
1773717198.379,13.48,0,,,,,
1773717198.418,13.52,0,,,,,
1773717198.450,13.55,0,,,,,
1773717198.477,13.58,0,,,,,
1773717198.522,13.62,0,,,,,
1773717198.556,13.65,0,,,,,
1773717198.622,13.72,0,,,,,
1773717198.648,13.75,0,,,,,
1773717198.691,13.79,0,,,,,
1773717198.761,13.86,0,,,,,
1773717198.784,13.88,0,,,,,
1773717198.809,13.91,0,,,,,
1773717198.849,13.95,0,,,,,
1773717198.903,14.00,0,,,,,
1773717198.938,14.04,0,,,,,
1773717198.983,14.08,0,,,,,
1773717199.019,14.12,0,,,,,
1773717199.059,14.16,0,,,,,
1773717199.083,14.18,0,,,,,
1773717199.116,14.22,0,,,,,
1773717199.157,14.26,0,,,,,
1773717199.191,14.29,0,,,,,
1773717199.250,14.35,0,,,,,
1773717199.286,14.39,0,,,,,
1773717199.332,14.43,0,,,,,
1773717199.366,14.46,0,,,,,
1773717199.401,14.50,0,,,,,
1773717199.438,14.54,0,,,,,
1773717199.487,14.59,0,,,,,
1773717199.507,14.61,0,,,,,
1773717199.543,14.64,0,,,,,
1773717199.594,14.69,0,,,,,
1773717199.619,14.72,0,,,,,
1773717199.682,14.78,0,,,,,
1773717199.719,14.82,0,,,,,
1773717199.735,14.83,0,,,,,
1773717199.766,14.87,0,,,,,
1773717199.793,14.89,0,,,,,
1773717199.837,14.94,0,,,,,
1773717199.867,14.97,0,,,,,
1773717199.894,14.99,0,,,,,
1773717199.937,15.04,0,,,,,
1773717199.975,15.07,0,,,,,
1773717200.016,15.11,0,,,,,
1773717200.074,15.17,0,,,,,
1773717200.102,15.20,0,,,,,
1773717200.148,15.25,0,,,,,
1773717200.182,15.28,0,,,,,
1773717200.213,15.31,0,,,,,
1773717200.275,15.37,0,,,,,
1773717200.309,15.41,0,,,,,
1773717200.357,15.46,0,,,,,
1773717200.384,15.48,0,,,,,
1773717200.444,15.54,0,,,,,
1773717200.494,15.59,0,,,,,
1773717200.536,15.63,0,,,,,
1773717200.572,15.67,0,,,,,
1773717200.610,15.71,0,,,,,
1773717200.649,15.75,0,,,,,
1773717200.681,15.78,2,person|person,0.418|0.279,55900|30116,539.7|585.5,141.8|141.3
1773717200.728,15.83,1,person,0.455,17051,608.5,138.4
1773717200.756,15.85,0,,,,,
1773717200.793,15.89,0,,,,,
1773717200.845,15.94,1,umbrella,0.601,46508,84.0,140.2
1773717200.870,15.97,0,,,,,
1773717200.917,16.02,0,,,,,
1773717200.989,16.09,0,,,,,
1773717201.007,16.11,0,,,,,
1773717201.037,16.14,0,,,,,
1773717201.097,16.20,0,,,,,
1773717201.136,16.24,0,,,,,
1773717201.163,16.26,0,,,,,
1773717201.216,16.32,0,,,,,
1773717201.249,16.35,0,,,,,
1773717201.284,16.38,0,,,,,
1773717201.325,16.42,0,,,,,
1773717201.364,16.46,1,person,0.400,8652,623.9,137.6
1773717201.394,16.49,0,,,,,
1773717201.428,16.53,1,person,0.308,20183,602.7,139.0
1773717201.461,16.56,1,person,0.311,26091,591.8,139.7
1773717201.506,16.61,2,person|person,0.300|0.298,30454|50889,584.3|547.8,140.0|140.6
1773717201.539,16.64,2,person|person,0.369|0.287,60334|35573,532.0|575.5,142.0|141.0
1773717201.581,16.68,1,person,0.290,62857,527.2,141.5
1773717201.627,16.73,1,person,0.290,47600,554.1,141.2
1773717201.659,16.76,0,,,,,
1773717201.707,16.81,0,,,,,
1773717201.754,16.85,0,,,,,
1773717201.794,16.89,0,,,,,
1773717201.842,16.94,0,,,,,
1773717201.888,16.99,0,,,,,
1773717201.924,17.02,0,,,,,
1773717201.959,17.06,0,,,,,
1773717202.013,17.11,0,,,,,
1773717202.028,17.13,0,,,,,
1773717202.082,17.18,0,,,,,
1773717202.103,17.20,0,,,,,
1773717202.144,17.24,0,,,,,
1773717202.196,17.30,0,,,,,
1773717202.225,17.32,0,,,,,
1773717202.260,17.36,0,,,,,
1773717202.323,17.42,0,,,,,
1773717202.361,17.46,0,,,,,
1773717202.399,17.50,0,,,,,
1773717202.430,17.53,0,,,,,
1773717202.460,17.56,0,,,,,
1773717202.514,17.61,0,,,,,
1773717202.567,17.67,0,,,,,
1773717202.619,17.72,0,,,,,
1773717202.648,17.75,0,,,,,
1773717202.698,17.80,0,,,,,
1773717202.783,17.88,0,,,,,
1773717202.801,17.90,0,,,,,
1773717202.847,17.95,0,,,,,
1773717202.914,18.01,0,,,,,
1773717202.930,18.03,0,,,,,
1773717202.985,18.08,0,,,,,
1773717203.027,18.13,0,,,,,
1773717203.082,18.18,0,,,,,
1773717203.127,18.23,0,,,,,
1773717203.199,18.30,0,,,,,
1773717203.259,18.36,0,,,,,
1773717203.289,18.39,0,,,,,
1773717203.328,18.43,0,,,,,
1773717203.375,18.47,0,,,,,
1773717203.450,18.55,0,,,,,
1773717203.480,18.58,0,,,,,
1773717203.515,18.61,0,,,,,
1773717203.587,18.69,0,,,,,
1773717203.604,18.70,0,,,,,
1773717203.676,18.77,0,,,,,
1773717203.713,18.81,0,,,,,
1773717203.758,18.86,0,,,,,
1773717203.790,18.89,0,,,,,
1773717203.812,18.91,0,,,,,
1773717203.903,19.00,0,,,,,
1773717203.934,19.03,0,,,,,
1773717203.951,19.05,0,,,,,
1773717203.989,19.09,0,,,,,
1773717204.034,19.13,0,,,,,
1773717204.072,19.17,0,,,,,
1773717204.110,19.21,0,,,,,
1773717204.134,19.23,0,,,,,
1773717204.170,19.27,0,,,,,
1773717204.205,19.30,0,,,,,
1773717204.246,19.35,0,,,,,
1773717204.282,19.38,0,,,,,
1773717204.329,19.43,0,,,,,
1773717204.356,19.45,0,,,,,
1773717204.403,19.50,0,,,,,
1773717204.437,19.54,0,,,,,
1773717204.480,19.58,0,,,,,
1773717204.510,19.61,0,,,,,
1773717204.535,19.63,0,,,,,
1773717204.593,19.69,0,,,,,
1773717204.630,19.73,0,,,,,
1773717204.663,19.76,0,,,,,
1773717204.704,19.80,0,,,,,
1773717204.743,19.84,0,,,,,
1773717204.770,19.87,0,,,,,
1773717204.816,19.91,0,,,,,
1773717204.853,19.95,0,,,,,
1773717204.899,20.00,0,,,,,
1773717204.937,20.04,0,,,,,
1773717204.970,20.07,0,,,,,
1773717205.010,20.11,0,,,,,
1773717205.034,20.13,0,,,,,
1773717205.082,20.18,0,,,,,
1773717205.127,20.23,0,,,,,
1773717205.156,20.26,0,,,,,
1773717205.202,20.30,0,,,,,
1773717205.229,20.33,0,,,,,
1773717205.280,20.38,0,,,,,
1773717205.320,20.42,0,,,,,
1773717205.366,20.47,0,,,,,
1773717205.401,20.50,0,,,,,
1773717205.433,20.53,0,,,,,
1773717205.471,20.57,0,,,,,
1773717205.511,20.61,0,,,,,
1773717205.554,20.65,0,,,,,
1773717205.590,20.69,0,,,,,
1773717205.674,20.77,0,,,,,
1773717205.699,20.80,0,,,,,
1773717205.731,20.83,0,,,,,
1773717205.791,20.89,0,,,,,
1773717205.810,20.91,0,,,,,
1773717205.846,20.95,1,person,0.252,47372,554.3,140.8
1773717205.877,20.98,0,,,,,
1773717205.911,21.01,2,person|person,0.317|0.262,60126|38862,532.0|569.7,141.4|141.2
1773717205.971,21.07,1,person,0.379,61555,529.9,142.0
1773717205.997,21.10,2,person|person,0.346|0.282,58528|32806,534.4|579.9,141.1|140.2
1773717206.038,21.14,2,person|person,0.403|0.289,57600|31799,536.3|582.0,141.3|140.4
1773717206.098,21.20,2,person|person,0.433|0.281,57385|31418,536.8|582.7,141.6|140.6
1773717206.136,21.23,2,person|person,0.389|0.282,57511|31608,536.4|582.2,141.2|140.3
1773717206.164,21.26,2,person|person,0.328|0.285,58527|32778,534.4|580.0,141.0|140.1
1773717206.221,21.32,1,person,0.335,61029,531.2,142.4
1773717206.261,21.36,2,person|person,0.323|0.272,56748|37642,537.8|571.7,141.0|140.8
1773717206.314,21.41,1,person,0.322,55016,540.8,140.8
1773717206.336,21.44,0,,,,,
1773717206.385,21.48,0,,,,,
1773717206.436,21.54,0,,,,,
1773717206.487,21.59,0,,,,,
1773717206.513,21.61,0,,,,,
1773717206.565,21.66,0,,,,,
1773717206.599,21.70,0,,,,,
1773717206.637,21.74,0,,,,,
1773717206.676,21.78,0,,,,,
1773717206.717,21.82,0,,,,,
1773717206.750,21.85,0,,,,,
1773717206.787,21.89,0,,,,,
1773717206.834,21.93,0,,,,,
1773717206.871,21.97,0,,,,,
1773717206.930,22.03,0,,,,,
1773717206.968,22.07,0,,,,,
1773717206.997,22.10,0,,,,,
1773717207.038,22.14,0,,,,,
1773717207.084,22.18,0,,,,,
1773717207.117,22.22,0,,,,,
1773717207.148,22.25,0,,,,,
1773717207.194,22.29,0,,,,,
1773717207.237,22.34,0,,,,,
1773717207.275,22.37,0,,,,,
1773717207.301,22.40,0,,,,,
1773717207.335,22.43,0,,,,,
1773717207.387,22.49,0,,,,,
1773717207.426,22.53,0,,,,,
1773717207.467,22.57,0,,,,,
1773717207.503,22.60,0,,,,,
1773717207.539,22.64,0,,,,,
1773717207.577,22.68,0,,,,,
1773717207.599,22.70,0,,,,,
1773717207.659,22.76,0,,,,,
1773717207.685,22.78,0,,,,,
1773717207.708,22.81,0,,,,,
1773717207.740,22.84,0,,,,,
1773717207.781,22.88,0,,,,,
1773717207.822,22.92,0,,,,,
1773717207.872,22.97,0,,,,,
1773717207.889,22.99,0,,,,,
1773717207.933,23.03,0,,,,,
1773717207.953,23.05,0,,,,,
1773717208.004,23.10,0,,,,,
1773717208.043,23.14,0,,,,,
1773717208.070,23.17,0,,,,,
1773717208.109,23.21,0,,,,,
1773717208.144,23.24,0,,,,,
1773717208.172,23.27,0,,,,,
1773717208.226,23.32,0,,,,,
1773717208.259,23.36,0,,,,,
1773717208.305,23.40,0,,,,,
1773717208.356,23.46,0,,,,,
1773717208.383,23.48,0,,,,,
1773717208.433,23.53,0,,,,,
1773717208.471,23.57,0,,,,,
1773717208.506,23.60,0,,,,,
1773717208.564,23.66,0,,,,,
1773717208.589,23.69,0,,,,,
1773717208.617,23.72,0,,,,,
1773717208.687,23.79,0,,,,,
1773717208.711,23.81,0,,,,,
1773717208.748,23.85,0,,,,,
1773717208.792,23.89,0,,,,,
1773717208.834,23.93,0,,,,,
1773717208.868,23.97,0,,,,,
1773717208.894,23.99,0,,,,,
1773717208.936,24.04,0,,,,,
1773717208.983,24.08,0,,,,,
1773717209.026,24.13,0,,,,,
1773717209.064,24.16,0,,,,,
1773717209.091,24.19,0,,,,,
1773717209.137,24.24,0,,,,,
1773717209.190,24.29,0,,,,,
1773717209.239,24.34,0,,,,,
1773717209.277,24.38,0,,,,,
1773717209.324,24.42,0,,,,,
1773717209.353,24.45,0,,,,,
1773717209.393,24.49,0,,,,,
1773717209.425,24.52,0,,,,,
1773717209.471,24.57,0,,,,,
1773717209.513,24.61,0,,,,,
1773717209.541,24.64,0,,,,,
1773717209.569,24.67,0,,,,,
1773717209.603,24.70,0,,,,,
1773717209.655,24.75,0,,,,,
1773717209.697,24.80,0,,,,,
1773717209.736,24.84,0,,,,,
1773717209.802,24.90,0,,,,,
1773717209.821,24.92,0,,,,,
1773717209.857,24.96,0,,,,,
1773717209.911,25.01,1,person,0.261,60627,530.5,140.9
1773717209.942,25.04,1,person,0.272,42130,563.4,140.3
1773717209.981,25.08,0,,,,,
1773717210.025,25.12,0,,,,,
1773717210.070,25.17,1,person,0.271,56031,538.9,140.9
1773717210.095,25.19,1,person,0.337,58335,534.9,141.0
1773717210.158,25.26,1,person,0.255,39943,567.4,140.5
1773717210.201,25.30,1,person,0.269,42313,563.3,140.6
1773717210.225,25.32,1,person,0.251,42557,562.8,140.6
1773717210.280,25.38,0,,,,,
1773717210.309,25.41,0,,,,,
1773717210.356,25.46,0,,,,,
1773717210.383,25.48,0,,,,,
1773717210.405,25.50,0,,,,,
1773717210.447,25.55,0,,,,,
1773717210.490,25.59,0,,,,,
1773717210.530,25.63,0,,,,,
1773717210.565,25.66,0,,,,,
1773717210.607,25.71,0,,,,,
1773717210.663,25.76,0,,,,,
1773717210.696,25.80,0,,,,,
1773717210.725,25.82,0,,,,,
1773717210.768,25.87,0,,,,,
1773717210.800,25.90,0,,,,,
1773717210.842,25.94,0,,,,,
1773717210.881,25.98,0,,,,,
1773717210.909,26.01,0,,,,,
1773717210.955,26.05,0,,,,,
1773717210.984,26.08,0,,,,,
1773717211.018,26.12,0,,,,,
1773717211.048,26.15,0,,,,,
1773717211.081,26.18,0,,,,,
1773717211.116,26.22,0,,,,,
1773717211.149,26.25,0,,,,,
1773717211.198,26.30,0,,,,,
1773717211.223,26.32,0,,,,,
1773717211.257,26.36,0,,,,,
1773717211.289,26.39,0,,,,,
1773717211.321,26.42,0,,,,,
1773717211.368,26.47,0,,,,,
1773717211.407,26.51,0,,,,,
1773717211.441,26.54,0,,,,,
1773717211.470,26.57,0,,,,,
1773717211.488,26.59,0,,,,,
1773717211.533,26.63,0,,,,,
1773717211.572,26.67,0,,,,,
1773717211.603,26.70,0,,,,,
1773717211.633,26.73,0,,,,,
1773717211.676,26.77,0,,,,,
1773717211.698,26.80,0,,,,,
1773717211.734,26.83,0,,,,,
1773717211.770,26.87,0,,,,,
1773717211.817,26.92,1,person,0.252,43282,561.5,140.7
1773717211.851,26.95,1,person,0.270,62535,527.6,141.3
1773717211.890,26.99,1,person,0.296,63788,525.3,141.2
1773717211.920,27.02,1,person,0.326,61794,529.0,141.4
1773717211.945,27.04,2,person|person,0.323|0.263,60166|34002,532.1|578.1,141.7|140.7
1773717211.972,27.07,2,person|person,0.403|0.323,57802|32087,535.8|581.3,141.1|140.2
1773717212.007,27.11,1,person,0.387,57373,536.9,141.6
1773717212.046,27.15,2,person|person,0.393|0.257,57371|30726,536.7|583.8,141.5|140.4
1773717212.112,27.21,2,person|person,0.391|0.296,57731|32507,536.1|580.8,141.3|140.4
1773717212.137,27.24,2,person|person,0.361|0.312,58978|33103,533.8|579.5,141.4|140.5
1773717212.190,27.29,2,person|person,0.346|0.278,61462|40515,529.9|566.6,141.8|140.8
1773717212.235,27.33,1,person,0.306,47872,553.7,141.1
1773717212.285,27.38,0,,,,,
1773717212.318,27.42,0,,,,,
1773717212.357,27.46,0,,,,,
1773717212.416,27.51,0,,,,,
1773717212.443,27.54,0,,,,,
1773717212.468,27.57,0,,,,,
1773717212.498,27.60,0,,,,,
1773717212.529,27.63,0,,,,,
1773717212.582,27.68,0,,,,,
1773717212.619,27.72,0,,,,,
1773717212.652,27.75,0,,,,,
1773717212.700,27.80,0,,,,,
1773717212.730,27.83,0,,,,,
1773717212.768,27.87,0,,,,,
1773717212.817,27.92,0,,,,,
1773717212.839,27.94,0,,,,,
1773717212.893,27.99,0,,,,,
1773717212.933,28.03,0,,,,,
1773717212.980,28.08,0,,,,,
1773717213.007,28.11,0,,,,,
1773717213.047,28.15,0,,,,,
1773717213.096,28.19,0,,,,,
1773717213.122,28.22,0,,,,,
1773717213.160,28.26,0,,,,,
1773717213.190,28.29,0,,,,,
1773717213.212,28.31,0,,,,,
1773717213.255,28.35,0,,,,,
1773717213.275,28.37,0,,,,,
1773717213.312,28.41,0,,,,,
1773717213.348,28.45,0,,,,,
1773717213.394,28.49,0,,,,,
1773717213.436,28.53,0,,,,,
1773717213.472,28.57,0,,,,,
1773717213.506,28.61,0,,,,,
1773717213.540,28.64,0,,,,,
1773717213.578,28.68,0,,,,,
1773717213.623,28.72,0,,,,,
1773717213.661,28.76,0,,,,,
1773717213.709,28.81,0,,,,,
1773717213.741,28.84,0,,,,,
1773717213.773,28.87,0,,,,,
1773717213.814,28.91,0,,,,,
1773717213.872,28.97,1,person,0.399,55820,539.6,141.7
1773717213.900,29.00,1,person,0.277,15702,611.0,138.7
1773717213.949,29.05,0,,,,,
1773717213.983,29.08,0,,,,,
1773717214.036,29.13,0,,,,,
1773717214.072,29.17,0,,,,,
1773717214.113,29.21,0,,,,,
1773717214.157,29.26,0,,,,,
1773717214.183,29.28,0,,,,,
1773717214.219,29.32,0,,,,,
1773717214.255,29.35,0,,,,,
1773717214.300,29.40,0,,,,,
1773717214.343,29.44,0,,,,,
1773717214.360,29.46,0,,,,,
1773717214.404,29.50,0,,,,,
1773717214.449,29.55,1,person,0.275,4735,14.5,175.3
1773717214.476,29.58,0,,,,,
1773717214.525,29.62,0,,,,,
1773717214.553,29.65,0,,,,,
1773717214.596,29.70,0,,,,,
1773717214.613,29.71,0,,,,,
1773717214.654,29.75,0,,,,,
1773717214.690,29.79,0,,,,,
1773717214.724,29.82,0,,,,,
1773717214.774,29.87,1,person,0.355,10676,620.2,138.3
1773717214.807,29.91,1,person,0.463,17097,608.4,138.5
1773717214.847,29.95,1,person,0.256,22488,598.7,139.9
1773717214.879,29.98,0,,,,,
1773717214.910,30.01,2,person|person,0.382|0.264,56591|29933,538.1|585.2,141.5|140.4
1773717214.931,30.03,2,person|person,0.361|0.278,60254|34586,531.9|577.0,141.8|140.8
1773717214.973,30.07,0,,,,,
1773717215.016,30.11,0,,,,,
1773717215.043,30.14,0,,,,,
1773717215.094,30.19,0,,,,,
1773717215.117,30.22,0,,,,,
1773717215.162,30.26,0,,,,,
1773717215.189,30.29,0,,,,,
1773717215.237,30.34,0,,,,,
1773717215.272,30.37,0,,,,,
1773717215.302,30.40,0,,,,,
1773717215.330,30.43,0,,,,,
1773717215.375,30.47,0,,,,,
1773717215.421,30.52,0,,,,,
1773717215.454,30.55,0,,,,,
1773717215.493,30.59,0,,,,,
1773717215.534,30.63,0,,,,,
1773717215.563,30.66,0,,,,,
1773717215.598,30.70,0,,,,,
1773717215.668,30.77,0,,,,,
1773717215.670,30.77,0,,,,,
1773717215.694,30.79,0,,,,,
1773717215.730,30.83,0,,,,,
1773717215.775,30.87,0,,,,,
1773717215.806,30.91,0,,,,,
1773717215.838,30.94,0,,,,,
1773717215.870,30.97,0,,,,,
1773717215.905,31.00,0,,,,,
1773717215.956,31.06,0,,,,,
1773717215.994,31.09,0,,,,,
1773717216.026,31.12,0,,,,,
1773717216.064,31.16,0,,,,,
1773717216.095,31.19,0,,,,,
1773717216.135,31.23,0,,,,,
1773717216.171,31.27,0,,,,,
1773717216.203,31.30,0,,,,,
1773717216.247,31.35,0,,,,,
1773717216.305,31.40,0,,,,,
1773717216.308,31.41,0,,,,,
1773717216.339,31.44,0,,,,,
1773717216.375,31.47,0,,,,,
1773717216.424,31.52,0,,,,,
1773717216.465,31.56,0,,,,,
1773717216.486,31.59,1,person,0.258,42866,562.2,140.4
1773717216.519,31.62,0,,,,,
1773717216.564,31.66,1,person,0.281,45606,557.5,140.8
1773717216.594,31.69,1,person,0.258,42230,563.0,140.0
1773717216.627,31.73,1,person,0.273,43188,561.2,140.0
1773717216.663,31.76,0,,,,,
1773717216.697,31.80,0,,,,,
1773717216.736,31.84,0,,,,,
1773717216.781,31.88,0,,,,,
1773717216.813,31.91,0,,,,,
1773717216.844,31.94,0,,,,,
1773717216.877,31.98,0,,,,,
1773717216.919,32.02,0,,,,,
1773717216.955,32.05,0,,,,,
1773717217.001,32.10,0,,,,,
1773717217.058,32.16,0,,,,,
1773717217.091,32.19,0,,,,,
1773717217.111,32.21,0,,,,,
1773717217.148,32.25,0,,,,,
1773717217.199,32.30,0,,,,,
1773717217.222,32.32,0,,,,,
1773717217.262,32.36,0,,,,,
1773717217.324,32.42,0,,,,,
1773717217.364,32.46,0,,,,,
1773717217.388,32.49,0,,,,,
1773717217.435,32.53,0,,,,,
1773717217.475,32.57,0,,,,,
1773717217.512,32.61,0,,,,,
1773717217.551,32.65,0,,,,,
1773717217.587,32.69,0,,,,,
1773717217.606,32.71,0,,,,,
1773717217.657,32.76,0,,,,,
1773717217.685,32.78,0,,,,,
1773717217.731,32.83,0,,,,,
1773717217.757,32.86,0,,,,,
1773717217.789,32.89,0,,,,,
1773717217.837,32.94,0,,,,,
1773717217.862,32.96,0,,,,,
1773717217.892,32.99,0,,,,,
1773717217.937,33.04,0,,,,,
1773717217.974,33.07,0,,,,,
1773717218.012,33.11,0,,,,,
1773717218.033,33.13,0,,,,,
1773717218.081,33.18,0,,,,,
1773717218.104,33.20,0,,,,,
1773717218.136,33.24,0,,,,,
1773717218.184,33.28,0,,,,,
1773717218.211,33.31,0,,,,,
1773717218.257,33.36,0,,,,,
1773717218.284,33.38,0,,,,,
1773717218.319,33.42,0,,,,,
1773717218.370,33.47,0,,,,,
1773717218.404,33.50,0,,,,,
1773717218.434,33.53,0,,,,,
1773717218.471,33.57,0,,,,,
1773717218.491,33.59,0,,,,,
1773717218.525,33.62,0,,,,,
1773717218.562,33.66,0,,,,,
1773717218.601,33.70,0,,,,,
1773717218.628,33.73,0,,,,,
1773717218.669,33.77,0,,,,,
1773717218.702,33.80,0,,,,,
1773717218.763,33.86,0,,,,,
1773717218.797,33.90,0,,,,,
1773717218.847,33.95,0,,,,,
1773717218.864,33.96,0,,,,,
1773717218.900,34.00,0,,,,,
1773717218.958,34.06,0,,,,,
1773717218.990,34.09,1,person,0.280,43485,561.1,140.5
1773717219.023,34.12,2,person|person,0.411|0.320,60035|37766,532.4|571.5,142.1|141.2
1773717219.055,34.15,1,person,0.324,23453,596.6,139.3
1773717219.090,34.19,0,,,,,
1773717219.120,34.22,0,,,,,
1773717219.156,34.26,0,,,,,
1773717219.190,34.29,0,,,,,
1773717219.229,34.33,0,,,,,
1773717219.251,34.35,0,,,,,
1773717219.292,34.39,0,,,,,
1773717219.321,34.42,0,,,,,
1773717219.355,34.45,0,,,,,
1773717219.428,34.53,0,,,,,
1773717219.430,34.53,1,person,0.410,8985,623.2,137.9
1773717219.459,34.56,0,,,,,
1773717219.491,34.59,0,,,,,
1773717219.522,34.62,0,,,,,
1773717219.559,34.66,1,person,0.373,59891,532.7,142.1
1773717219.593,34.69,1,person,0.256,40726,566.1,140.8
1773717219.628,34.73,1,person,0.296,43032,561.4,139.9
1773717219.663,34.76,0,,,,,
1773717219.695,34.79,0,,,,,
1773717219.730,34.83,0,,,,,
1773717219.765,34.86,0,,,,,
1773717219.809,34.91,0,,,,,
1773717219.840,34.94,0,,,,,
1773717219.872,34.97,0,,,,,
1773717219.903,35.00,0,,,,,
1773717219.938,35.04,0,,,,,
1773717219.974,35.07,0,,,,,
1773717220.011,35.11,0,,,,,
1773717220.049,35.15,0,,,,,
1773717220.082,35.18,0,,,,,
1773717220.116,35.22,0,,,,,
1773717220.164,35.26,0,,,,,
1773717220.207,35.31,0,,,,,
1773717220.252,35.35,0,,,,,
1773717220.295,35.39,0,,,,,
1773717220.335,35.43,0,,,,,
1773717220.358,35.46,0,,,,,
1773717220.389,35.49,0,,,,,
1773717220.422,35.52,0,,,,,
1773717220.457,35.56,0,,,,,
1773717220.496,35.60,0,,,,,
1773717220.536,35.64,0,,,,,
1773717220.550,35.65,0,,,,,
1773717220.605,35.70,0,,,,,
1773717220.636,35.74,0,,,,,
1773717220.676,35.78,0,,,,,
1773717220.727,35.83,0,,,,,
1773717220.751,35.85,0,,,,,
1773717220.809,35.91,0,,,,,
1773717220.828,35.93,0,,,,,
1773717220.868,35.97,0,,,,,
1773717220.912,36.01,0,,,,,
1773717220.939,36.04,0,,,,,
1773717220.970,36.07,0,,,,,
1773717221.027,36.13,0,,,,,
1773717221.063,36.16,0,,,,,
1773717221.092,36.19,0,,,,,
1773717221.150,36.25,0,,,,,
1773717221.182,36.28,0,,,,,
1773717221.215,36.31,0,,,,,
1773717221.263,36.36,0,,,,,
1773717221.288,36.39,0,,,,,
1773717221.334,36.43,0,,,,,
1773717221.363,36.46,0,,,,,
1773717221.409,36.51,0,,,,,
1773717221.454,36.55,0,,,,,
1773717221.500,36.60,0,,,,,
1773717221.519,36.62,0,,,,,
1773717221.552,36.65,0,,,,,
1773717221.596,36.70,0,,,,,
1773717221.625,36.72,0,,,,,
1773717221.683,36.78,0,,,,,
1773717221.706,36.80,0,,,,,
1773717221.753,36.85,0,,,,,
1773717221.789,36.89,0,,,,,
1773717221.824,36.92,0,,,,,
1773717221.873,36.97,0,,,,,
1773717221.900,37.00,0,,,,,
1773717221.925,37.02,0,,,,,
1773717221.962,37.06,0,,,,,
1773717221.998,37.10,0,,,,,
1773717222.026,37.12,0,,,,,
1773717222.059,37.16,0,,,,,
1773717222.100,37.20,0,,,,,
1773717222.134,37.23,0,,,,,
1773717222.165,37.26,0,,,,,
1773717222.226,37.33,0,,,,,
1773717222.237,37.34,0,,,,,
1773717222.298,37.40,0,,,,,
1773717222.306,37.40,0,,,,,
1773717222.333,37.43,0,,,,,
1773717222.371,37.47,0,,,,,
1773717222.405,37.50,0,,,,,
1773717222.436,37.54,0,,,,,
1773717222.478,37.58,0,,,,,
1773717222.508,37.61,0,,,,,
1773717222.557,37.66,0,,,,,
1773717222.587,37.69,0,,,,,
1773717222.609,37.71,0,,,,,
1773717222.649,37.75,0,,,,,
1773717222.678,37.78,0,,,,,
1773717222.718,37.82,0,,,,,
1773717222.772,37.87,0,,,,,
1773717222.800,37.90,0,,,,,
1773717222.924,38.02,0,,,,,
1773717222.926,38.02,0,,,,,
1773717222.930,38.03,0,,,,,
1773717222.933,38.03,0,,,,,
1773717222.953,38.05,0,,,,,
1773717222.992,38.09,0,,,,,
1773717223.024,38.12,0,,,,,
1773717223.047,38.15,0,,,,,
1773717223.087,38.19,0,,,,,
1773717223.151,38.25,0,,,,,
1773717223.170,38.27,0,,,,,
1773717223.204,38.30,0,,,,,
1773717223.242,38.34,0,,,,,
1773717223.299,38.40,0,,,,,
1773717223.319,38.42,0,,,,,
1773717223.359,38.46,0,,,,,
1773717223.387,38.49,0,,,,,
1773717223.437,38.54,0,,,,,
1773717223.454,38.55,0,,,,,
1773717223.489,38.59,0,,,,,
1773717223.536,38.64,0,,,,,
1773717223.560,38.66,0,,,,,
1773717223.597,38.70,0,,,,,
1773717223.645,38.74,0,,,,,
1773717223.673,38.77,0,,,,,
1773717223.706,38.81,0,,,,,
1773717223.756,38.86,0,,,,,
1773717223.804,38.90,0,,,,,
1773717223.828,38.93,0,,,,,
1773717223.875,38.97,0,,,,,
1773717223.907,39.01,0,,,,,
1773717223.949,39.05,0,,,,,
1773717223.969,39.07,0,,,,,
1773717224.002,39.10,0,,,,,
1773717224.039,39.14,0,,,,,
1773717224.070,39.17,0,,,,,
1773717224.110,39.21,0,,,,,
1773717224.143,39.24,0,,,,,
1773717224.176,39.27,0,,,,,
1773717224.208,39.31,0,,,,,
1773717224.254,39.35,0,,,,,
1773717224.302,39.40,0,,,,,
1773717224.339,39.44,0,,,,,
1773717224.381,39.48,0,,,,,
1773717224.435,39.53,0,,,,,
1773717224.491,39.59,0,,,,,
1773717224.539,39.64,0,,,,,
1773717224.600,39.70,0,,,,,
1773717224.621,39.72,0,,,,,
1773717224.655,39.75,0,,,,,
1773717224.702,39.80,0,,,,,
1773717224.733,39.83,0,,,,,
1773717224.770,39.87,0,,,,,
1773717224.810,39.91,0,,,,,
1773717224.836,39.93,0,,,,,
1773717224.877,39.98,0,,,,,
1773717224.915,40.01,0,,,,,
1773717224.964,40.06,0,,,,,
1773717224.984,40.08,0,,,,,
1773717225.013,40.11,0,,,,,
1773717225.049,40.15,0,,,,,
1773717225.084,40.18,0,,,,,
1773717225.128,40.23,0,,,,,
1773717225.161,40.26,0,,,,,
1773717225.197,40.30,0,,,,,
1773717225.239,40.34,0,,,,,
1773717225.264,40.36,0,,,,,
1773717225.299,40.40,0,,,,,
